input_latitude,input_longitude,locationName,requestTimestamp,queryDate,imageDate,satelliteImageType,satelliteImageFrequency,cellConcentration_cells/mL,maxCellConcentration_cells/mL,cell_latitude,cell_longitude,validCellsCount
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,12-05-2020 05:00:00:0 UTC,OLCI,Weekly,194088.6,301995.2,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,11-28-2020 05:00:00:0 UTC,OLCI,Weekly,199526.22,337287.3,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,11-21-2020 05:00:00:0 UTC,OLCI,Weekly,420726.66,420726.66,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,11-14-2020 05:00:00:0 UTC,OLCI,Weekly,248885.73,409260.66,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,235504.94,432513.84,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,10-31-2020 04:00:00:0 UTC,OLCI,Weekly,270395.84,457088.2,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,10-24-2020 04:00:00:0 UTC,OLCI,Weekly,356451.16,366437.56,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,409260.66,524807.44,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,420726.66,636795.56,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,510504.97,510504.97,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,420726.66,420726.66,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,586138.1,586138.1,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,469894.1,586138.1,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,270395.84,444631.28,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,216770.4,293764.97,38.0981,-103.519,3
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,263026.8,387257.62,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,387257.62,636795.56,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,08-08-2020 04:00:00:0 UTC,OLCI,Weekly,376703.8,469894.1,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,398107.16,510504.97,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,07-25-2020 04:00:00:0 UTC,OLCI,Weekly,398107.16,887156.0,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,570164.3,691831.0,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,07-11-2020 04:00:00:0 UTC,OLCI,Weekly,420726.66,469894.1,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,07-04-2020 04:00:00:0 UTC,OLCI,Weekly,188799.12,188799.12,38.0981,-103.519,3
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,06-27-2020 04:00:00:0 UTC,OLCI,Weekly,105681.75,210862.81,38.0953,-103.519,2
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,06-20-2020 04:00:00:0 UTC,OLCI,Weekly,164437.17,183653.83,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,06-13-2020 04:00:00:0 UTC,OLCI,Weekly,205116.2,235504.94,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,06-06-2020 04:00:00:0 UTC,OLCI,Weekly,46131.758,169044.1,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,05-30-2020 04:00:00:0 UTC,OLCI,Weekly,255858.6,255858.6,38.0981,-103.519,4
38.09685124,-103.5203934,Cheraw Lake,05-25-2023 13:36:25:807 UTC,05-25-2023 13:36:25:807 UTC,05-23-2020 04:00:00:0 UTC,OLCI,Weekly,164437.17,229086.78,38.0981,-103.519,3
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-07-2022 04:00:00:0 UTC,OLCI,Weekly,328095.3,3250873.0,38.194,-103.39,3
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-30-2022 04:00:00:0 UTC,OLCI,Weekly,1629296.0,3250873.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,12-18-2021 05:00:00:0 UTC,OLCI,Weekly,1106623.8,2089296.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,12-04-2021 05:00:00:0 UTC,OLCI,Weekly,731139.06,731139.06,38.194,-103.39,5
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-27-2021 05:00:00:0 UTC,OLCI,Weekly,1923091.8,2208004.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-20-2021 05:00:00:0 UTC,OLCI,Weekly,1419057.5,1721868.6,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-13-2021 05:00:00:0 UTC,OLCI,Weekly,794328.2,794328.2,38.194,-103.39,4
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-30-2021 04:00:00:0 UTC,OLCI,Weekly,1235947.5,2535128.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,2606153.5,2992264.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,2147830.5,2910717.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,2032357.1,3341950.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,2535128.5,3076096.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,2269864.8,2831392.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,2535128.5,2535128.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,1976969.6,2147830.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,2333458.2,2333458.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,08-28-2021 04:00:00:0 UTC,OLCI,Weekly,1770109.0,2089296.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,08-21-2021 04:00:00:0 UTC,OLCI,Weekly,2269864.8,2754228.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,08-14-2021 04:00:00:0 UTC,OLCI,Weekly,2466039.2,2466039.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,08-07-2021 04:00:00:0 UTC,OLCI,Weekly,1870682.1,2333458.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-31-2021 04:00:00:0 UTC,OLCI,Weekly,1419057.5,4055085.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-24-2021 04:00:00:0 UTC,OLCI,Weekly,2208004.8,2679168.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-17-2021 04:00:00:0 UTC,OLCI,Weekly,2032357.1,2398833.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-10-2021 04:00:00:0 UTC,OLCI,Weekly,457088.2,2032357.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-03-2021 04:00:00:0 UTC,OLCI,Weekly,1047128.56,1584893.2,38.194,-103.39,3
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,06-26-2021 04:00:00:0 UTC,OLCI,Weekly,2333458.2,2333458.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,06-19-2021 04:00:00:0 UTC,OLCI,Weekly,2032357.1,2466039.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,06-12-2021 04:00:00:0 UTC,OLCI,Weekly,1770109.0,1923091.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-29-2021 04:00:00:0 UTC,OLCI,Weekly,387257.62,794328.2,38.194,-103.39,3
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-22-2021 04:00:00:0 UTC,OLCI,Weekly,839460.0,990831.94,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-15-2021 04:00:00:0 UTC,OLCI,Weekly,346736.84,711213.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-01-2021 04:00:00:0 UTC,OLCI,Weekly,346736.84,346736.84,38.194,-103.39,2
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-17-2021 04:00:00:0 UTC,OLCI,Weekly,151356.12,151356.12,38.194,-103.39,3
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-10-2021 04:00:00:0 UTC,OLCI,Weekly,691831.0,1047128.56,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-03-2021 04:00:00:0 UTC,OLCI,Weekly,1270574.1,1923091.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-27-2021 04:00:00:0 UTC,OLCI,Weekly,1018591.44,1419057.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-20-2021 04:00:00:0 UTC,OLCI,Weekly,1235947.5,1270574.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-13-2021 05:00:00:0 UTC,OLCI,Weekly,1137627.2,1137627.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-06-2021 05:00:00:0 UTC,OLCI,Weekly,1458814.2,1458814.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,02-27-2021 05:00:00:0 UTC,OLCI,Weekly,862978.56,1306170.9,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,02-06-2021 05:00:00:0 UTC,OLCI,Weekly,1629296.0,1629296.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-30-2021 05:00:00:0 UTC,OLCI,Weekly,319153.78,1106623.8,38.194,-103.39,4
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-23-2021 05:00:00:0 UTC,OLCI,Weekly,731139.06,1076465.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-16-2021 05:00:00:0 UTC,OLCI,Weekly,1202264.4,1674942.9,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-09-2021 05:00:00:0 UTC,OLCI,Weekly,751622.9,751622.9,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-02-2021 05:00:00:0 UTC,OLCI,Weekly,586138.1,602559.6,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,12-26-2020 05:00:00:0 UTC,OLCI,Weekly,188799.12,586138.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,12-19-2020 05:00:00:0 UTC,OLCI,Weekly,12246.161,586138.1,38.194,-103.39,4
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,12-12-2020 05:00:00:0 UTC,OLCI,Weekly,496592.3,794328.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,12-05-2020 05:00:00:0 UTC,OLCI,Weekly,691831.0,862978.56,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-28-2020 05:00:00:0 UTC,OLCI,Weekly,619441.06,731139.06,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-21-2020 05:00:00:0 UTC,OLCI,Weekly,937562.0,1202264.4,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-14-2020 05:00:00:0 UTC,OLCI,Weekly,731139.06,937562.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,816582.3,912010.9,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-31-2020 04:00:00:0 UTC,OLCI,Weekly,691831.0,751622.9,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-24-2020 04:00:00:0 UTC,OLCI,Weekly,293764.97,839460.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,1380384.2,1923091.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,1584893.2,1629296.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,1541700.5,1770109.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,1770109.0,1976969.6,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,1235947.5,2032357.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,2089296.1,2089296.1,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,1923091.8,2208004.8,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,862978.56,1541700.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,1169499.4,1235947.5,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-25-2020 04:00:00:0 UTC,OLCI,Weekly,887156.0,912010.9,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,711213.5,1137627.2,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-11-2020 04:00:00:0 UTC,OLCI,Weekly,963829.0,1047128.56,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,07-04-2020 04:00:00:0 UTC,OLCI,Weekly,839460.0,887156.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,06-20-2020 04:00:00:0 UTC,OLCI,Weekly,376703.8,887156.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,06-13-2020 04:00:00:0 UTC,OLCI,Weekly,654636.2,731139.06,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,06-06-2020 04:00:00:0 UTC,OLCI,Weekly,469894.1,570164.3,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-30-2020 04:00:00:0 UTC,OLCI,Weekly,147231.25,346736.84,38.194,-103.39,5
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-23-2020 04:00:00:0 UTC,OLCI,Weekly,328095.3,346736.84,38.194,-103.39,5
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-16-2020 04:00:00:0 UTC,OLCI,Weekly,539510.6,539510.6,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-09-2020 04:00:00:0 UTC,OLCI,Weekly,524807.44,691831.0,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,05-02-2020 04:00:00:0 UTC,OLCI,Weekly,277971.34,554625.7,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-25-2020 04:00:00:0 UTC,OLCI,Weekly,255858.6,420726.66,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-18-2020 04:00:00:0 UTC,OLCI,Weekly,319153.78,356451.16,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-11-2020 04:00:00:0 UTC,OLCI,Weekly,356451.16,366437.56,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,04-04-2020 04:00:00:0 UTC,OLCI,Weekly,293764.97,293764.97,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-28-2020 04:00:00:0 UTC,OLCI,Weekly,285759.06,293764.97,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-21-2020 04:00:00:0 UTC,OLCI,Weekly,135518.94,242102.92,38.194,-103.39,5
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-14-2020 04:00:00:0 UTC,OLCI,Weekly,57543.996,420726.66,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,03-07-2020 05:00:00:0 UTC,OLCI,Weekly,178648.75,194088.6,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,02-29-2020 05:00:00:0 UTC,OLCI,Weekly,28840.316,205116.2,38.194,-103.39,4
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,02-22-2020 05:00:00:0 UTC,OLCI,Weekly,124738.35,124738.35,38.194,-103.39,2
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,02-15-2020 05:00:00:0 UTC,OLCI,Weekly,48752.848,366437.56,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,02-01-2020 05:00:00:0 UTC,OLCI,Weekly,114815.37,114815.37,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-25-2020 05:00:00:0 UTC,OLCI,Weekly,64268.773,64268.773,38.194,-103.39,5
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-18-2020 05:00:00:0 UTC,OLCI,Weekly,151356.12,173780.08,38.194,-103.39,6
38.19360779,-103.391304,Lewis Ranch,05-25-2023 13:36:26:412 UTC,05-25-2023 13:36:26:412 UTC,01-11-2020 05:00:00:0 UTC,OLCI,Weekly,118032.06,164437.17,38.194,-103.39,5
38.17811909,-103.4053802,Horse Creek Reservoir,05-25-2023 13:36:26:827 UTC,05-25-2023 13:36:26:827 UTC,04-25-2020 04:00:00:0 UTC,OLCI,Weekly,80167.805,216770.4,38.1776,-103.404,3
38.17811909,-103.4053802,Horse Creek Reservoir,05-25-2023 13:36:26:827 UTC,05-25-2023 13:36:26:827 UTC,04-18-2020 04:00:00:0 UTC,OLCI,Weekly,310455.97,496592.3,38.1776,-103.404,6
38.17811909,-103.4053802,Horse Creek Reservoir,05-25-2023 13:36:26:827 UTC,05-25-2023 13:36:26:827 UTC,04-11-2020 04:00:00:0 UTC,OLCI,Weekly,586138.1,691831.0,38.1776,-103.404,6
38.17811909,-103.4053802,Horse Creek Reservoir,05-25-2023 13:36:26:827 UTC,05-25-2023 13:36:26:827 UTC,04-04-2020 04:00:00:0 UTC,OLCI,Weekly,554625.7,586138.1,38.1776,-103.404,6
